JOB_ID,TITLE,COMPANY,COUNTRY,SOURCE,URL,SALARY_MIN,SALARY_MAX,POSTED_DATE,COLLECTED_DATE
adzuna_5814843861,Junior Data Analyst w/ Top Secret,Leidos,us,adzuna,https://www.adzuna.com/land/ad/5814843861?se=brbAAqaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=14410945DE5E351EAD6E4269EA58D2D946C057C2,107823.11,107823.11,2026-07-24,2026-08-07
adzuna_5813378014,Junior Data Analyst w/ Top Secret with Security Clearance,Leidos,us,adzuna,https://www.adzuna.com/land/ad/5813378014?se=brbAAqaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=FECE396A3B6AE4AA2858515D28E233FF8A9D7254,93880.82,93880.82,2026-07-24,2026-08-07
adzuna_5830564201,Junior Data Analyst,ExtensisHR,us,adzuna,https://www.adzuna.com/details/5830564201?utm_medium=api&utm_source=8413080e,93084.34,93084.34,2026-08-06,2026-08-07
adzuna_5826352715,Junior Data Analyst,"Founded in 1995, ESN",us,adzuna,https://www.adzuna.com/details/5826352715?utm_medium=api&utm_source=8413080e,49478.7,49478.7,2026-08-03,2026-08-07
adzuna_5804123952,Chemical and Research Analyst,National Nuclear Laboratory,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5804123952?utm_medium=api&utm_source=8413080e,45220.0,45220.0,2026-07-17,2026-08-07
adzuna_5805146653,Chemical and Research Analyst,National Nuclear Laboratory,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5805146653?utm_medium=api&utm_source=8413080e,45220.0,45220.0,2026-07-17,2026-08-07
adzuna_4802578601,Technology Research Analyst,ABI Research,gb,adzuna,https://www.adzuna.co.uk/jobs/details/4802578601?utm_medium=api&utm_source=8413080e,34583.39,34583.39,2024-07-31,2026-08-07
adzuna_5830784533,Equity Research Analyst,CFRA Research,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5830784533?utm_medium=api&utm_source=8413080e,54312.24,54312.24,2026-08-06,2026-08-07
adzuna_5829336309,Custom Research Analyst,ISS STOXX,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5829336309?utm_medium=api&utm_source=8413080e,55250.3,55250.3,2026-08-05,2026-08-07
adzuna_5210480141,Index Research Analyst,jpmorgan,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5210480141?utm_medium=api&utm_source=8413080e,37320.61,37320.61,2025-05-22,2026-08-07
adzuna_5810681729,Senior Research Analyst,IN2,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5810681729?utm_medium=api&utm_source=8413080e,42623.09,42623.09,2026-07-22,2026-08-07
adzuna_5831334612,Research Analyst (Utilities),Citigroup,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5831334612?utm_medium=api&utm_source=8413080e,58654.51,58654.51,2026-08-07,2026-08-07
adzuna_5810684897,Quantitative Research Analyst,Graham Capital Management,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5810684897?utm_medium=api&utm_source=8413080e,200000.0,275000.0,2026-07-22,2026-08-07
adzuna_5791219243,QA Analyst,Complii,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5791219243?utm_medium=api&utm_source=8413080e,43002.23,43002.23,2026-07-07,2026-08-07
adzuna_5825864656,QA Analyst,Informed Recruitment,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5825864656?utm_medium=api&utm_source=8413080e,42417.58,42417.58,2026-08-02,2026-08-07
adzuna_5784653684,QA Analyst,Boehringer Ingelheim,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5784653684?utm_medium=api&utm_source=8413080e,33220.3,33220.3,2026-07-02,2026-08-07
adzuna_5828046674,QA Analyst,Corpay,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5828046674?utm_medium=api&utm_source=8413080e,45910.6,45910.6,2026-08-04,2026-08-07
adzuna_5828127330,QA Analyst - Web,Booker Group,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5828127330?se=IJkLFKGS8RGOZItUbRfjpg&utm_medium=api&utm_source=8413080e&v=099033E8488A50A2CB261443B3DB65547048CB50,43103.28,43103.28,2026-08-04,2026-08-07
adzuna_5821412986,QA Analyst - Billing,DP World,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5821412986?utm_medium=api&utm_source=8413080e,42590.71,42590.71,2026-07-30,2026-08-07
adzuna_5210489520,QA Analyst (DB & ETL),dentsu,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5210489520?utm_medium=api&utm_source=8413080e,38836.35,38836.35,2025-05-22,2026-08-07
adzuna_5816505504,Financial Crime QA Analyst,Lendable,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5816505504?utm_medium=api&utm_source=8413080e,30159.31,30159.31,2026-07-26,2026-08-07
adzuna_5832025315,QA Test Analyst SFIA 4,TXP Technology x People,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5832025315?utm_medium=api&utm_source=8413080e,111800.0,111800.0,2026-08-07,2026-08-07
adzuna_5808225351,Senior QA Analyst - Fixed-Term Contract,Rebellion,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5808225351?utm_medium=api&utm_source=8413080e,33526.35,33526.35,2026-07-20,2026-08-07
adzuna_5808225336,Senior QA Analyst - Fixed-Term Contract,Rebellion,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5808225336?utm_medium=api&utm_source=8413080e,30943.17,30943.17,2026-07-20,2026-08-07
adzuna_5801936289,"Senior HR MI, Systems & Analytics Analyst",Sopra Steria,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5801936289?se=hk1M5qCS8RGOZItUbRfjpg&utm_medium=api&utm_source=8413080e&v=E4B690A182FFE2922AE1D7F8781C16136F06FF6E,42797.75,42797.75,2026-07-16,2026-08-07
adzuna_5816497141,"Senior HR MI, Systems & Analytics Analyst",Sopra Steria,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5816497141?utm_medium=api&utm_source=8413080e,44735.55,44735.55,2026-07-26,2026-08-07
adzuna_5754568805,Client Solutions & Analytics: Analyst/ Associate - London,PIMCO,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5754568805?utm_medium=api&utm_source=8413080e,67708.8,67708.8,2026-06-06,2026-08-07
adzuna_5210480236,Global Banking & Markets -Trade Analytics - Analyst - Bangalore,goldman,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5210480236?utm_medium=api&utm_source=8413080e,58239.14,58239.14,2025-05-22,2026-08-07
adzuna_5753215612,Client Solutions & Analytics: Analyst/ Associate - London - PIMCO,PIMCO,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5753215612?utm_medium=api&utm_source=8413080e,65532.94,65532.94,2026-06-05,2026-08-07
adzuna_5798447874,BI Analyst II,Indeed,us,adzuna,https://www.adzuna.com/land/ad/5798447874?se=Eh7GAKaS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=511B7AE8E5D5FBBCAC776940F5A9FDCD17E3238B,142915.45,142915.45,2026-07-12,2026-08-07
adzuna_5798431090,BI Analyst II,Indeed,us,adzuna,https://www.adzuna.com/land/ad/5798431090?se=Eh7GAKaS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=6C97589D39A7F931E0BA3560DE1FFD03F9B4BA41,135533.95,135533.95,2026-07-12,2026-08-07
adzuna_5798437176,BI Analyst II,Indeed,us,adzuna,https://www.adzuna.com/land/ad/5798437176?se=Eh7GAKaS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=ACC023A747F8B42BD6415C3531B001B0196D6DB4,195462.64,195462.64,2026-07-12,2026-08-07
adzuna_5763137407,BI Analyst I,Insight Global,us,adzuna,https://www.adzuna.com/land/ad/5763137407?se=Eh7GAKaS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=E37180BC23926D00CF22FB30311EF360E94759BD,95657.9,95657.9,2026-06-13,2026-08-07
adzuna_5831836344,Junior Data Analyst,SynergisticIT,us,adzuna,https://www.adzuna.com/land/ad/5831836344?se=brbAAqaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=200AC8CDCF3832079387E4E0DA9A3D1C59DB0E94,140239.19,140239.19,2026-08-07,2026-08-07
adzuna_5811201587,Junior Data Analyst,Dhalite Inc.,us,adzuna,https://www.adzuna.com/land/ad/5811201587?se=brbAAqaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=795B01F165427ADA958D73A1EE68A99DA798D79B,58488.5,58488.5,2026-07-22,2026-08-07
adzuna_5800072246,Junior Data Analyst,Global Alliant Inc,us,adzuna,https://www.adzuna.com/land/ad/5800072246?se=brbAAqaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=2869279A09934DEAD812ED0470517E2BF55395BB,59437.84,59437.84,2026-07-14,2026-08-07
adzuna_5829579577,Junior Data Analyst,Synergie Systems,us,adzuna,https://www.adzuna.com/land/ad/5829579577?se=brbAAqaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=050C51EEB222C5F67EF9A46CE925D5B53235E413,90925.7,90925.7,2026-08-05,2026-08-07
adzuna_5831826195,Junior Data Analyst/BI Analyst,SynergisticIT,us,adzuna,https://www.adzuna.com/land/ad/5831826195?se=brbAAqaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=E26D2E08F9BBC7DFC118CD6964FB0405473BF9F0,139437.42,139437.42,2026-08-07,2026-08-07
adzuna_5831834822,Junior Data Analyst/Scientist (Remote),SynergisticIT,us,adzuna,https://www.adzuna.com/land/ad/5831834822?se=brbAAqaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=553410815065E48C330E438B09A028A19F88FD8E,117208.31,117208.31,2026-08-07,2026-08-07
adzuna_5790082342,Junior Data Analyst with Security Clearance,"PrimCorp, LLC",us,adzuna,https://www.adzuna.com/land/ad/5790082342?se=brbAAqaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=B07308F914EE6813798874679F166E5D300EAFF3,90862.86,90862.86,2026-07-06,2026-08-07
adzuna_5808580309,Junior Data Analyst with Security Clearance,QualX LLC,us,adzuna,https://www.adzuna.com/land/ad/5808580309?se=brbAAqaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=6EDFA1F6A0A5D55C9C23BBBD346339119D86BF21,123380.83,123380.83,2026-07-20,2026-08-07
adzuna_5740796195,Junior Data Analyst with Security Clearance,steampunk,us,adzuna,https://www.adzuna.com/land/ad/5740796195?se=brbAAqaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=D9B423AAA893FBCD3D28F6DB4DC659BEDDC72A98,69408.14,69408.14,2026-05-25,2026-08-07
adzuna_5831817303,Junior Data Analyst/Python Programmer - Remote,SynergisticIT,us,adzuna,https://www.adzuna.com/land/ad/5831817303?se=brbAAqaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=666C73B2CAACED4640FDDE10DBB6866D754E0852,137572.23,137572.23,2026-08-07,2026-08-07
adzuna_5820379093,Junior Investment Data Analyst,Vanguard,us,adzuna,https://www.adzuna.com/land/ad/5820379093?se=brbAAqaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=1541FFB5EDC6206D16B166701979E6A6C6399E3D,81680.98,81680.98,2026-07-29,2026-08-07
adzuna_5823868075,Senior Database Administrator,MANTECH,us,adzuna,https://www.adzuna.com/land/ad/5823868075?se=tHdoCKaS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=EFCC1468A1D8A1F345C7899FA9B42236B34A6C63,90878.29,90878.29,2026-08-01,2026-08-07
adzuna_5831819903,DataBase Administration,PC Network,us,adzuna,https://www.adzuna.com/land/ad/5831819903?se=tHdoCKaS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=918CB3B27AA8F41E203F5CD9F5E62FAD389EA0C7,101740.42,101740.42,2026-08-07,2026-08-07
adzuna_5831836493,Database Administrator,Cynet Systems,us,adzuna,https://www.adzuna.com/land/ad/5831836493?se=tHdoCKaS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=D646CA4A70A20415E9E7944812EF20E8B81A4021,78044.07,78044.07,2026-08-07,2026-08-07
adzuna_5821365810,Database Administrator,Acture Solutions Inc,us,adzuna,https://www.adzuna.com/land/ad/5821365810?se=tHdoCKaS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=B63AF7D0F766BDAF5A9D38807259474B884C7E89,73704.91,73704.91,2026-07-30,2026-08-07
adzuna_5811854154,Database Administrator,A & Associates,us,adzuna,https://www.adzuna.com/land/ad/5811854154?se=tHdoCKaS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=CE74ED2204519FBA8DC6F43D803750D0F5488222,78691.82,78691.82,2026-07-23,2026-08-07
adzuna_5210487716,Snowflake Data Warehouse Application Developer,accenture,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5210487716?utm_medium=api&utm_source=8413080e,57556.57,57556.57,2025-05-22,2026-08-07
adzuna_5803524431,SQL Database Engineer,ECS Resource Group Ltd,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5803524431?utm_medium=api&utm_source=8413080e,130000.0,143000.0,2026-07-16,2026-08-07
adzuna_5741214124,Lead Data Engineer,UNiDAYS,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5741214124?utm_medium=api&utm_source=8413080e,88801.12,88801.12,2026-05-26,2026-08-07
adzuna_5810895626,Data Engineer,Deel,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5810895626?utm_medium=api&utm_source=8413080e,52335.68,52335.68,2026-07-22,2026-08-07
adzuna_5821314443,Data Engineer,DHU Healthcare,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5821314443?utm_medium=api&utm_source=8413080e,42282.81,42282.81,2026-07-30,2026-08-07
adzuna_5830840563,Data Engineer,INSIGHT INTERNATIONAL  Limited,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5830840563?utm_medium=api&utm_source=8413080e,72021.16,72021.16,2026-08-06,2026-08-07
adzuna_5741217345,Senior Data Engineer - UK,CluePoints,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5741217345?utm_medium=api&utm_source=8413080e,67511.89,67511.89,2026-05-26,2026-08-07
adzuna_5822594888,Senior Data Engineer,IMT Resourcing,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5822594888?se=NjOL_aCS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=8C138547FADDCD0891666694768A97CDCCF4C7A7,75000.0,85000.0,2026-07-31,2026-08-07
adzuna_5822542383,Senior Data Engineer,IMT Resourcing Solutions,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5822542383?utm_medium=api&utm_source=8413080e,75000.0,85000.0,2026-07-31,2026-08-07
adzuna_5817429028,Senior DevOps Engineer,Parkside Office Professional,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5817429028?se=NjOL_aCS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=F5BAB8B3963DC684BA58F910611A0B2D58BBE47B,50000.0,51000.0,2026-07-27,2026-08-07
adzuna_5817427306,Senior DevOps Engineer,Parkside,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5817427306?utm_medium=api&utm_source=8413080e,50000.0,51000.0,2026-07-27,2026-08-07
adzuna_5817563511,Senior DevOps Engineer,Parkside Recruitment,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5817563511?utm_medium=api&utm_source=8413080e,54121.14,54121.14,2026-07-27,2026-08-07
adzuna_5727983168,Business Product Manager - Operations,Ascot Group,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5727983168?utm_medium=api&utm_source=8413080e,64421.4,64421.4,2026-05-13,2026-08-07
adzuna_5828143692,Power BI Developer - Sales Operations,MCS Group,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5828143692?se=4nS5_6CS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=036174673D670BA0A1866F3C0A6CE77F0107F13A,60000.0,60000.0,2026-08-04,2026-08-07
adzuna_5814257782,Power Bi Developer,Harvey Nash,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5814257782?se=4nS5_6CS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=655CF57628F4C7C62CBF5EC6C137039F2EF14F21,58636.67,58636.67,2026-07-24,2026-08-07
adzuna_5822373639,Senior Power BI Developer/FP&A,JMF Associates,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5822373639?utm_medium=api&utm_source=8413080e,75000.0,85000.0,2026-07-31,2026-08-07
adzuna_5831369593,Power BI Developer,William Alexander,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5831369593?utm_medium=api&utm_source=8413080e,88655.83,88655.83,2026-08-07,2026-08-07
adzuna_5814247294,Power BI Developer,Advanced Resource Managers Ltd,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5814247294?utm_medium=api&utm_source=8413080e,71023.48,71023.48,2026-07-24,2026-08-07
adzuna_5817731390,Power BI Developer,Anson Mccade,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5817731390?utm_medium=api&utm_source=8413080e,82522.45,82522.45,2026-07-28,2026-08-07
adzuna_5817732728,Power BI Developer,Anson Mccade,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5817732728?utm_medium=api&utm_source=8413080e,156000.0,171600.0,2026-07-28,2026-08-07
adzuna_5831345252,Tableau Developer,Cliff Services Inc,us,adzuna,https://www.adzuna.com/details/5831345252?utm_medium=api&utm_source=8413080e,72800.0,118560.0,2026-08-06,2026-08-07
adzuna_5827171992,Tableau Developer,Akaasa Technologies,us,adzuna,https://www.adzuna.com/details/5827171992?utm_medium=api&utm_source=8413080e,120547.66,120547.66,2026-08-03,2026-08-07
adzuna_5781056096,Tableau Developer,"Pyramid, Inc",us,adzuna,https://www.adzuna.com/details/5781056096?utm_medium=api&utm_source=8413080e,86220.9,86220.9,2026-06-29,2026-08-07
adzuna_5826911077,Senior Python Developer,Leidos,us,adzuna,https://www.adzuna.com/land/ad/5826911077?se=MIFVE6aS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=14054E634CEC39FEE312ACBA2B920C122BA0DAAE,187396.1,187396.1,2026-08-03,2026-08-07
adzuna_5796684005,Python Developer,mThree,us,adzuna,https://www.adzuna.com/land/ad/5796684005?se=MIFVE6aS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=8DA1C068E479DFD03EEF02B4CE3EF744193780ED,104099.3,104099.3,2026-07-11,2026-08-07
adzuna_5826789652,Healthcare QA Analyst,Shakti Solutions,us,adzuna,https://www.adzuna.com/land/ad/5826789652?se=tknoGKaS8RGlDuOngCclFw&utm_medium=api&utm_source=8413080e&v=44E85C6FA30A88BCC6DF278513A5156A87D60765,78768.85,78768.85,2026-08-03,2026-08-07
adzuna_5796422818,QA Analyst,Insight Global,us,adzuna,https://www.adzuna.com/land/ad/5796422818?se=tknoGKaS8RGlDuOngCclFw&utm_medium=api&utm_source=8413080e&v=41C06D52B099C14566F2DD4A43A13AAEE94D00C6,75665.34,75665.34,2026-07-10,2026-08-07
adzuna_5816116975,QA Analyst,TEKsystems,us,adzuna,https://www.adzuna.com/land/ad/5816116975?se=tknoGKaS8RGlDuOngCclFw&utm_medium=api&utm_source=8413080e&v=85A1540CF18980B38DC095D03220A776EC1217F7,94448.02,94448.02,2026-07-25,2026-08-07
adzuna_5822949186,Software Tester,Versko Limited,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5822949186?utm_medium=api&utm_source=8413080e,30000.0,30000.0,2026-08-01,2026-08-07
adzuna_5794239712,Software Tester,Talent Locker,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5794239712?utm_medium=api&utm_source=8413080e,46703.33,46703.33,2026-07-09,2026-08-07
adzuna_5791090314,Software Tester,Talent Locker,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5791090314?utm_medium=api&utm_source=8413080e,50000.0,50000.0,2026-07-07,2026-08-07
adzuna_5781388209,Software Tester,Reed Technology,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5781388209?utm_medium=api&utm_source=8413080e,45000.0,45000.0,2026-06-29,2026-08-07
adzuna_5210481383,Software Test,ibm,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5210481383?utm_medium=api&utm_source=8413080e,43312.27,43312.27,2025-05-22,2026-08-07
adzuna_5210485814,Software Tester,Siemens,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5210485814?utm_medium=api&utm_source=8413080e,39938.52,39938.52,2025-05-22,2026-08-07
adzuna_5738793237,Software Testing Engineer,MBDA,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5738793237?se=VrCJFqGS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=CF4A80CD5F918005A51A522D2A1A0F312930A950,42000.0,50000.0,2026-05-23,2026-08-07
adzuna_5704450831,Software Test Engineer,Tec Partners Limited,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5704450831?se=VrCJFqGS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=593BF6514CE3781982E8794238A29CC3D2E0FA2B,45000.0,55000.0,2026-04-19,2026-08-07
adzuna_5829059479,Software Test Engineer,Chroma Recruitment,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5829059479?utm_medium=api&utm_source=8413080e,45000.0,45000.0,2026-08-05,2026-08-07
adzuna_5826906753,Data Analyst,"BOOZ, ALLEN & HAMILTON, INC.",us,adzuna,https://www.adzuna.com/land/ad/5826906753?se=-KPM_KWS8RGOZItUbRfjpg&utm_medium=api&utm_source=8413080e&v=F1FACB8018837F92AD29831122865503330DE4B4,79290.02,79290.02,2026-08-03,2026-08-07
adzuna_5826542901,Data Analyst,Insolation Technology Ltd,us,adzuna,https://www.adzuna.com/land/ad/5826542901?se=-KPM_KWS8RGOZItUbRfjpg&utm_medium=api&utm_source=8413080e&v=23773A07FD01D5278932BD92EC2EC1E7B169F778,66546.46,66546.46,2026-08-03,2026-08-07
adzuna_5826542916,Data Analyst,"CCU, LLC",us,adzuna,https://www.adzuna.com/land/ad/5826542916?se=-KPM_KWS8RGOZItUbRfjpg&utm_medium=api&utm_source=8413080e&v=BDF0AFD55E368C3CEA7F431C31F3FD428999BAEE,58429.79,58429.79,2026-08-03,2026-08-07
adzuna_5831229562,Data Analyst,Metrc,us,adzuna,https://www.adzuna.com/land/ad/5831229562?se=-KPM_KWS8RGOZItUbRfjpg&utm_medium=api&utm_source=8413080e&v=8BB660BA68607E61C70534EBC479049C4F484B66,52625.22,52625.22,2026-08-06,2026-08-07
adzuna_5831229395,Data Analyst,NBCUniversal,us,adzuna,https://www.adzuna.com/land/ad/5831229395?se=-KPM_KWS8RGOZItUbRfjpg&utm_medium=api&utm_source=8413080e&v=FF7904BA26CE1D7BFA03AC05364A646E64D9E60B,141801.11,141801.11,2026-08-06,2026-08-07
adzuna_5831229415,Data Analyst,Shield California Health,us,adzuna,https://www.adzuna.com/land/ad/5831229415?se=-KPM_KWS8RGOZItUbRfjpg&utm_medium=api&utm_source=8413080e&v=99D4A7F06951BF99129116F374850E051E7F467C,66473.27,66473.27,2026-08-06,2026-08-07
adzuna_5830505565,Senior Data Analyst,ACCsurance,us,adzuna,https://www.adzuna.com/land/ad/5830505565?se=-KPM_KWS8RGOZItUbRfjpg&utm_medium=api&utm_source=8413080e&v=9A3E85D1453326DF6570E775E3A6BB1380CEE8EE,159659.5,159659.5,2026-08-06,2026-08-07
adzuna_5830429489,Senior Data Analyst,ACCsurance,us,adzuna,https://www.adzuna.com/details/5830429489?utm_medium=api&utm_source=8413080e,117287.37,117287.37,2026-08-06,2026-08-07
adzuna_5830425409,Senior Data Analyst,ACCsurance,us,adzuna,https://www.adzuna.com/land/ad/5830425409?se=-KPM_KWS8RGOZItUbRfjpg&utm_medium=api&utm_source=8413080e&v=DC3169130D940ADB5722592AD4AE963EE2BDCA82,157380.86,157380.86,2026-08-06,2026-08-07
adzuna_5823867997,Data Analyst,MANTECH,us,adzuna,https://www.adzuna.com/land/ad/5823867997?se=-KPM_KWS8RGOZItUbRfjpg&utm_medium=api&utm_source=8413080e&v=757201D9115334E84AAE7E3A8E06E978454B5FE9,82150.41,82150.41,2026-08-01,2026-08-07
adzuna_5828380478,Big Data Analyst,Vantor,us,adzuna,https://www.adzuna.com/land/ad/5828380478?se=-KPM_KWS8RGOZItUbRfjpg&utm_medium=api&utm_source=8413080e&v=609031B78626E186031549AC94EA948A8BAF980A,122000.0,160000.0,2026-08-04,2026-08-07
adzuna_5827227990,Software Test Manager,Randox Laboratories,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5827227990?se=VrCJFqGS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=8BE8DC6B06FBACA606ED2C8F9C86D1CC40812530,44808.48,44808.48,2026-08-04,2026-08-07
adzuna_5789988800,Software Tester,Bet365,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5789988800?se=VrCJFqGS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=3EEF4D2D5FF1486F0795A43BC56A32B008BB1E13,46545.48,46545.48,2026-07-06,2026-08-07
adzuna_5807301944,SOFTWARE TESTER,EverIT Solutions Limited,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5807301944?utm_medium=api&utm_source=8413080e,31500.0,31500.0,2026-07-19,2026-08-07
adzuna_5800186325,"Software Tester, Martech",Bet365,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5800186325?se=VrCJFqGS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=8A01491F91C96338A1D4F3498A98E9C477CC1F0D,54071.0,54071.0,2026-07-14,2026-08-07
adzuna_5800186393,"Software Tester, Martech",Bet365,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5800186393?se=VrCJFqGS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=D4C1210521BD9718884ED4C287E45765AEF260FF,53285.47,53285.47,2026-07-14,2026-08-07
adzuna_5785429463,Software Tester,The Vella Group,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5785429463?utm_medium=api&utm_source=8413080e,49384.46,49384.46,2026-07-02,2026-08-07
adzuna_5799507370,Software Tester,Rise Technical Recruitment,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5799507370?utm_medium=api&utm_source=8413080e,35000.0,40000.0,2026-07-14,2026-08-07
adzuna_5810897875,Software Tester,Reed,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5810897875?se=VrCJFqGS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=DEA4FF54A5C086594A512114FBE9EE8E5829EACB,350000.0,370000.0,2026-07-22,2026-08-07
adzuna_5832205547,Software Tester,Hypercreate Ltd,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5832205547?utm_medium=api&utm_source=8413080e,29000.0,35000.0,2026-08-07,2026-08-07
adzuna_5822391643,Software Tester,Oscar Technology,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5822391643?se=VrCJFqGS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=4A0F2236C21F2BB8E19469264341E837EC74BABA,40000.0,45000.0,2026-07-31,2026-08-07
adzuna_5810044782,SQL Server Data Migration Engineer (Remote),Interact Consulting Limited,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5810044782?utm_medium=api&utm_source=8413080e,53523.93,53523.93,2026-07-22,2026-08-07
adzuna_5819496957,Data Engineer (Snowflake),COMPUTACENTER  LIMITED,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5819496957?utm_medium=api&utm_source=8413080e,67702.99,67702.99,2026-07-29,2026-08-07
